x_coord,y_coord
2215.773193359375,1376.1878662109375
2216.958045113636,1377.8379551296161
2212.158036206422,1376.4773589851914
2097.700633569672,1292.3588951372467
2028.0744369751355,1227.317683108425
1956.315997113672,1171.9268009077077
1907.5429812307436,1104.427492475019
1838.2761223368639,1053.5903429735595
1798.44681111521,985.7664085801713
1739.5663664187541,929.3163526254352
1708.554880723292,877.4929199550768
1663.334103989361,860.9611951866698
1650.8649141900373,842.6380226229178
1632.0799970758649,819.3480024901553
1600.5517226658196,816.4640407059205
1567.0804074179173,795.2901129777298
1548.5274176414064,772.8594988193739
1528.4669747579715,782.8902019708205
1514.373986010203,801.7558437734222
1507.6231538151885,828.1863281770163
1503.5174741063736,837.191094649364
1497.039714762792,874.4765406955842
1508.3717756897584,887.4042140265942
1522.843320187998,886.4893100715224
1502.7869168644224,888.815261867887
1493.7146813969487,855.5501904325283
1442.8279498204058,834.3128934921089
1403.949479689714,796.0371225002503
1365.5537983635268,759.6609455158061
1333.0734616236575,722.1269280470151
1292.3095723864258,682.6565214742634
1274.331363154415,636.8881213496376
1249.5591030174471,617.0807030882205
1221.0836080722836,692.1344881360724
1154.3965960122468,776.5490605090322
1103.9769929287213,701.2495343994253
1047.0178883953386,652.1133213761977
1007.0138829925215,621.4590301020334
1092.6013967864951,615.9974376895259
1164.6505041833175,594.8426370810217
1273.295151206914,587.3732936925189
1371.6102381256767,587.4545571348423
1462.2670130866854,562.1120618528411
1544.9928249671093,546.3442245548739
1607.5648669444572,528.6672847691162
1655.7086382070179,515.1271379176653
1706.3466521460805,503.0847751860909
1748.2362981269625,493.22107476464
1781.2533783632757,471.90381429142263
1764.1509406175533,476.0431944337009
1740.228130553551,495.23453742095546
1729.2025854287276,496.69968938467304
1707.5392723688008,527.6866138484625
1673.321553347674,518.7099420548403
1654.965633335392,531.1882155580029
1637.2531208291534,524.8361599290256
1623.5566901911013,525.3477557964255
1602.152283235002,520.4745548683011
1574.214333302731,519.5409665193465
1550.1832581542142,522.3437518653792
1528.1112421510343,519.074261621687
