x_coord,y_coord
1842.6966552734375,1184.703125
1851.3475505917552,1205.9927146753294
1865.5042849705487,1234.9819050442711
1695.5012883806025,1201.2799752822461
1514.5845712118646,1209.6579061901775
1346.2192726285796,1190.2036679638466
1183.5895360488064,1191.8371526235858
1052.1049517640956,1206.458737376495
971.5331325783069,1194.6601677234855
891.1727953311174,1151.19459483712
824.3021366816765,1101.0551988514758
782.1242627909616,1026.2629262186776
746.5696002757795,989.5428548461485
673.3048352894123,970.5403240173692
643.1754342635303,974.7669137777557
609.4926820157866,923.1781243427785
594.7722551646613,871.8757739563007
599.0910564922997,828.0321513889646
639.0129414163291,788.3359546342276
686.695924312562,798.3870023437103
741.7345029822084,789.9643080794436
801.4751118273454,800.8637780116687
845.7160133488089,803.0965141258905
868.3128040074973,794.4367654538246
884.7673949550567,786.7977438295836
945.9987970661431,999.4018184206843
929.2549880382862,1067.6566205641548
956.6384735312763,1086.7488041355277
998.0284960646428,1052.874763726063
994.3894726429355,1010.1156594622114
985.4251716444642,1006.7422690010858
1009.6423322530495,990.1801124267502
1045.4122529503788,937.4744691988931
1083.0809609247538,942.0143742472345
1074.7610936809758,898.792984532457
1091.8843550020667,876.8140299794914
1075.065749873049,1073.157776573724
1098.9151041829618,1103.9737900931436
1113.6117555243495,1118.4368868369666
1116.076455587455,1106.794611605773
1093.637830038456,1048.263445794135
1116.1052339366088,991.4924618371548
1131.2335005723785,946.3906838700084
1134.5988475137092,884.680441400656
1137.6318343550188,835.0191454878027
1141.9608202696018,792.1494667831449
1126.909323862167,785.2436544735539
1152.6042814099292,778.7546849819233
1144.225911925167,968.7436235871592
1137.1759001689534,1050.4190901472389
1138.811480755843,1025.7698216945048
1129.443332297256,978.3737884720979
1141.0589590759985,931.8699937286361
1145.761255670863,886.101224040173
1120.5812447349863,838.365950389019
1139.7221822533872,809.3092376671407
1137.7973971075028,788.9877039241402
1143.8557797626645,768.7399893530105
1153.2953999495303,754.5393313362887
1153.9670085362563,732.1827782811857
1169.0294100284166,713.9859300796211
1175.329635643885,685.4711047483372
1189.9199671341044,686.6087532249621
1191.031826183924,684.9577082075141
1182.599980528198,675.4204089171744
1182.0332749948548,657.7214184447613
1171.072838061355,662.8254215972859
1162.0857510977414,642.3970991717207
1150.2907717088744,625.4926811166648
1144.7224977715684,611.5750302691325
1138.2948439700758,612.5293938869602
1156.3468362279893,600.9325746181506
1159.9432445326643,604.4485858548902
1131.0535068605936,604.5134773614328
1144.8146045973585,591.7312197877027
1157.099412011045,579.1056091578864
1184.738228540835,570.5097094761039
1208.758205291072,560.9124600274002
1246.568294159761,689.9815362543983
1258.3421190786094,739.7717033045597
1255.1037650627864,714.8632416890187
1254.9506083721053,684.8938199746299
1264.9611134780437,659.0451147527808
1287.5117105330337,655.7955573389547
1299.1932140003696,637.0567469654654
1304.1287470305963,617.1347639566277
1316.8323282077367,607.4722607379732
1331.0974726234813,591.2148066472577
1321.4935091695145,575.3369012760022
1323.1846582366845,567.3859421715633
1315.0096562703293,584.6946736150466
1317.3765401736487,580.9007380877669
1325.2183961077508,580.2158318275417
1339.6759513371765,586.2469311134587
1377.92349713266,863.2497748468136
1441.3336840059128,951.6381683841532
1424.4145954280698,999.3989816206264
1402.8847663862741,994.3743620214168
1398.3399350179313,949.4146986953731
1411.0382991011559,934.0297906047015
1375.162784873315,894.8799299236128
1335.3907989008576,861.3633064189963
1306.1443544588992,816.2515298611593
1311.6119311663442,793.8663128963365
1321.0830709018983,775.5550548988094
1332.7017432184216,758.7849592720264
1340.5678438914185,746.8609931043727
1342.9880690648906,737.9691086650625
1340.3283983504302,720.9307168895542
1341.9794320015567,715.2347099177491
1340.064670907354,714.5900553577203
1337.9673772919311,709.9081171798489
1347.1793640032774,704.2990753986668
1350.560078956235,696.3962742208013
1359.6000694113807,688.3524658210462
1353.9379995629524,677.368479185795
1355.781367022903,669.0721590372412
1368.5227341165855,639.5321878586217
1374.9512792510839,637.5466790298756
1382.430634561279,619.587365757427
1377.9618252409844,604.7154033739222
1375.9216291951307,611.8047438945115
1367.5835863114091,608.5631146998041
1364.2631687731691,598.0015615884039
1360.4805005201874,596.747050322564
1359.3361465353412,582.3233835681533
