x_coord,y_coord
2469.0126953125,1096.844482421875
2396.4291532945645,1111.1995541369529
2358.1523014018194,1112.7405881581326
2158.139419421459,1065.4618808927162
2035.1287919332597,1002.6224556085829
1941.796453720517,960.3699745022049
1869.5655607653953,893.1751995330907
1803.5144665927655,831.0086481430965
1736.041042132001,806.0478809681961
1698.7993691764518,789.1237246660311
1651.9952198462809,764.9619659079956
1610.6072554098844,776.0408090180208
1564.3349856746486,784.518481367176
1526.3661686134799,785.5782564668718
1500.560211199315,779.3975850460967
1457.334236767873,767.8390916236152
1414.326875912788,752.4607875032384
1397.8871779581618,757.449417249724
1354.6221672728009,767.6160600176428
1319.8002131179303,756.6190583342612
1337.0382497956912,738.6748091129631
1327.716460733596,732.9944672851717
1317.5711331829466,721.2698783979663
1320.6629611030658,703.2937564796823
1326.5105543617337,693.0709767592974
1345.8891818511777,685.9508614835236
1351.874241217426,664.4602809923476
1361.0910386145565,683.5430298006587
1337.446587547179,673.3368089888502
1323.9312239952558,667.2451532998842
1320.9057155725943,660.9633853490739
1334.7619455082668,646.3685534302136
1345.8924740926277,609.0735917322625
1329.888176859762,602.4256831925701
1314.861654258754,571.4796766162765
1319.2004573749693,563.6710468149564
1331.1495978865964,574.6019938744064
1339.0530362176742,572.5375071335906
1337.4384544918953,547.3313887480924
1343.6885880305942,536.3259663450684
1339.5865365091477,515.6680332515258
1339.861483236181,493.2558483268944
1333.1002628291071,488.9173094980699
1337.5466963848091,502.79044239149795
1319.9583018982662,594.404969075842
1336.8299559956115,678.9946223332538
1308.424185969095,695.7782830189522
1299.525157169928,700.6955244955611
1318.4938880308928,683.6879318635102
1331.8876999097156,674.2684992078549
1333.742418092419,662.2961298226527
1329.5744198154616,653.9923132068444
1333.7563777141054,647.3731864885375
1335.9255077958437,623.3244074217291
1345.4985052001248,611.9661388990228
1338.7543944271422,594.5909879489274
1329.5557121624352,610.0884761895496
1344.6834390876668,621.1844321863985
1344.7227206195973,626.4825219921679
1375.3790168307637,648.6471932690681
1387.2388040704711,693.5011221493924
1389.6470915021196,782.6946815064078
1391.2964647892945,821.2193985879508
1409.0500305712344,812.235037856737
1432.520744504513,790.2170817042415
1460.9247212591283,752.4924453326473
1474.7995566344887,744.57261314428
1474.6954423692277,723.1064746495226
1469.9267052249731,719.2640334740747
1464.4551851265076,719.7690927110564
1482.9502035670268,698.3463953687697
1512.228725347668,696.2048949016829
1537.2711576998474,699.3277128750558
1545.6747294907213,695.1558929737913
1569.045595143889,691.6934311638498
1559.258434844087,706.524581425074
1568.2350776512494,705.5808259523393
1572.7137895219182,700.949516744771
1597.8471721053497,693.1129889590205
1606.1912039887063,713.7897162708344
1608.3309917547872,719.1101435812949
1594.7241292687888,708.8980739413372
1542.530174359496,671.7685061926037
1515.3791098897132,669.6873280161857
1492.4343672593848,628.7007244647419
1466.445192642775,603.4044571802401
1456.7480845779696,586.6653379476172
1430.001707751346,573.4969456179253
1434.5118945693107,548.8518192623485
1418.5378963489002,535.3237616642432
1421.5227250502928,529.0715496095493
1406.0136242886017,537.9111363605183
1400.8713971536472,611.429999951189
1400.1081479867091,693.824408764033
1392.258319101527,726.4772974260151
1394.3615584024446,701.6410197626619
1383.873479388296,669.3027583183211
1363.266056323732,632.6989644241216
1349.874729028799,611.1639056963584
1352.312714598239,606.7510743598393
1338.494167276222,587.7306016761477
1325.7298993763948,559.0078153150403
1311.9787120460853,547.4051073135529
1314.395962585152,530.0701528933629
1300.6544135747756,520.4993892850763
1314.5224489519487,517.8955062452999
1311.074472905856,503.8605638718715
1303.4474512063225,500.53986576358807
1321.817783509324,685.560802355551
1305.9706560035663,737.7200042360769
1317.2317600496422,759.3542107420117
1300.7884427438926,751.0633941752698
1294.335744738568,724.5490096019521
1283.1414623690862,693.4279902194895
1300.0342342759855,660.257127683544
1298.1474520996287,630.5785409552901
1311.4878183298704,621.2960119048969
1313.141669902464,611.7247959006265
1312.350492062575,580.6943261298389
1303.2437424537375,549.6975127349086
1326.545287901663,529.7996869809799
1320.6232170561395,546.9924201935618
1325.3791909993497,550.7280650362961
1332.5372619100244,555.9858359357776
1330.432266294878,543.5027020769596
1341.9986576034719,544.2109160478716
1351.2589996329675,573.6217637343661
1357.6496059818714,590.040527918136
1363.8926368714363,596.162220341309
1360.0541560638483,600.5617871984882
1361.6343176441937,606.0117851916694
1349.9496817313814,593.8529727338989
1355.690184998306,582.43150059614
1349.708222518032,582.2250408141163
1339.514553650359,662.0200094453653
1355.861494513479,743.3885974401306
1356.1866477912222,771.0968512695902
1356.425163440498,766.5091551322832
1345.7858497884909,754.7661853915275
1342.6673359175045,706.9604228351984
1350.625412910434,692.8810997429733
1347.462800601434,676.6707359459798
1341.39218142202,667.8854662971817
1348.441252522101,642.8321152603195
1360.8656464304886,624.977376924493
1347.9910421657996,638.6473903206398
1333.9315263162462,629.5060411754147
1330.8073386205788,628.2116444576919
1338.3350805332002,638.9614099394496
1344.0768117761038,650.9767752773947
1357.2680828381285,629.9564907084705
1361.7086623391626,718.3518455599118
1384.9573750413624,805.7984414319582
1377.1614243033264,836.5298287827836
1361.848698104551,819.1234857427755
1371.0651042280983,781.1386121210735
1370.4598415439975,764.8037685361578
1373.761376775456,719.4541011528108
1332.1601911253883,683.4265791159679
1352.4649614543732,656.393961616013
1363.1957593535499,651.6126158012869
1334.472874131683,658.4621063007842
1310.022020350895,636.4049585207607
1279.0635886924638,611.9106096762927
1298.7892900267486,736.6415181558899
1180.7073043712978,832.9423893975338
1085.9467751480179,926.6799587839932
1004.3858408564669,1014.8051396697055
