x_coord,y_coord
1920.5887451171875,1042.849609375
1924.236775673184,1045.195837024161
1927.034694395503,1047.3076635987825
1875.4302726554297,1009.2381853912162
1822.2438123720294,986.4339759122539
1786.8589029403083,976.9415065075632
1752.4219192832682,973.737609595127
1726.462832042903,959.9607145085951
1706.0600872962843,949.0879177043549
1692.4115675668709,920.6762079108511
1682.390585312832,872.4110099427185
1665.0962343279518,847.9654547638007
1657.3273450439985,811.8190867353206
1651.3696248654217,772.330954860513
1638.7236546292418,755.9936967304003
1633.1079739173588,748.1058822144255
1622.5301410069292,703.1442969306605
1610.1582064706754,696.5677389143768
1614.7916234665172,664.3316613208276
1615.6819197016457,646.0300051496803
1620.77441472159,636.4353685431482
1637.9650415736908,616.8401339705017
1627.1025125725416,562.0600778867265
1610.531537217183,551.4004253134708
1614.099593985887,539.5044253000201
1600.8705078366752,525.0941526684456
1626.5632521023208,702.8995458998672
1618.502055276459,801.5988682486964
1621.2224528434572,830.9025489905234
1625.2944151408715,822.8008088103754
1622.6289974982767,798.0206783778664
1626.9474734007126,760.9652222260149
1633.964205999645,723.9105629005793
1635.960579136687,685.280713173423
1635.350339039844,653.8301842703402
1634.7759475242071,628.9544127999867
1621.692636532123,586.7090822502324
1629.8734468302337,567.8995388464105
1626.0113629329176,558.3267128391925
1641.8932243034042,548.805233663752
1634.9976373091672,540.6266697100972
1634.7388419338495,507.0629562025751
1633.3536521248575,480.4548280975715
1637.3485672235154,478.88436616802636
1624.5598941940245,476.849674062645
1593.804853017927,622.9405735300826
1577.135370848147,675.8131439047087
1588.980581598244,661.6494389995621
1572.6127545743218,650.4462417003615
1571.8398491041446,630.6309333093369
1575.0864790474882,615.937279081166
1581.2163736980146,598.9989897668261
1592.1445331044454,568.605992706836
1598.7794839579067,558.9360352253111
1601.2519636271609,545.4116135285453
1618.7292354461454,537.3089694753388
1634.783015349068,526.8050736133622
1636.2252154310036,517.8594531889503
1645.457428324239,492.35866665532166
1661.8375992623937,482.4402749813421
1668.1034750018266,484.2544791171165
1661.509972122621,522.1997257481419
1658.9452252100355,499.9184656884739
1663.6012806440933,517.3625869268653
1663.8102671316335,605.8254937507638
1657.4270994604578,699.0982668453221
1640.597450277615,702.9450559562569
1633.058779622716,695.120765827753
1628.032267284992,672.3976218812745
1624.8244226454697,654.45680906394
1621.0076346930587,632.5545307527217
1604.2267992758443,614.3109161607515
1609.801755580988,599.3468328070172
1614.7550103818458,585.9502684832157
1621.1131357309039,566.9571094094089
1621.5774000101505,556.7783748276424
1615.7298009578278,538.5510801894739
1616.0346412455256,530.957198812766
1614.3054385414162,520.9605452918029
1593.4315793217013,517.3900193936531
1592.6420409503785,512.0698047052119
1557.4609028654859,505.62837738375913
1520.9079141881648,510.185201412025
1506.6140432250656,519.6241600885855
1478.4305447835334,521.8383618981062
1443.9331083563018,629.0241910897611
1404.579474355825,695.1569690124918
1401.9002745604644,724.9467674654821
1384.603221361016,710.7980714639014
1376.3249894913106,685.4385052471088
1370.2070739103547,664.8319772378005
1360.1229415323364,641.4513403525835
1372.2515855962429,620.554755592561
1392.2790490808136,586.6225873647684
1415.6442576451936,594.5962882192418
1441.0589531471742,571.4712862178507
1430.7056792925441,656.1150274114598
1442.5564626719247,764.3647222821949
1444.8162003892423,805.1982978817452
1452.5408320140639,807.404806012424
1456.1794260204424,795.2580562215745
1468.00725256315,775.9161540482958
1463.0580703609469,758.7230309781362
1479.073709988124,705.4738506206226
1495.1269973100432,667.3845864064153
1510.0975407909834,646.7627454527519
1524.751974573429,624.358085648923
1554.2658544293402,618.2902754686253
1565.0435205485473,600.2747132104661
1577.315702770417,584.5884602671482
1586.6886864352364,571.8640551059934
1596.5277791113422,536.6655220289042
1588.7218712821004,506.2224659213386
1580.239017115928,501.29599003177566
1582.3499591893146,490.62788726255627
1586.3914417927977,499.1293432646868
1607.5918279677833,511.79399046680646
1557.2737799637741,627.1059037844709
1536.892472713806,729.6791496912301
1522.8466542114613,766.1244523062566
1532.2065741958472,790.433364527097
1545.2857203860196,797.7228945479965
1543.724298358237,787.7557451430633
1542.9917211229508,784.2709490534982
1532.6204997775017,738.5163509559472
1527.8510180434018,726.786951548798
1533.1576533558214,720.7915491139769
1516.3027645482712,692.4734773722203
1520.5934190779717,692.7715522832199
1505.1094020443895,692.8478990611319
1496.377825386067,696.9915138938763
1490.2023100923698,694.5002804191154
1481.1198057914216,674.9030736675855
1481.6307308233272,638.6165762674095
1475.2680993142662,619.8160858238705
1470.9475556692694,587.9651376009531
1468.8208715882097,573.3955820541969
1467.5037048742947,556.5571475549774
1484.9931440791638,546.2712598981451
1497.8893865475295,535.7259420390184
1513.367696158346,528.1159183223326
1524.9666466192646,520.3503759588979
1528.2900812556566,514.864908685914
1540.4366845383602,488.2582197869617
1537.6642598523147,604.9065883374033
1519.4644128713858,711.657096440536
1518.5318138724303,737.6849342393243
1518.9166571108449,736.929501309103
1512.6770124074237,717.863372080501
1510.3487603727842,692.388626125892
1514.3116410553253,678.1439259957099
1513.0244899630811,680.408302906167
1501.1453098481027,679.1513835353401
1511.395090665274,665.0478645446349
1522.1131081550297,629.2683389427791
1530.917365212266,600.2704604858977
1539.5182577908267,584.6303324696768
1545.1362848340827,549.8634649319982
1536.0446561318422,539.0485547727166
1535.978650480235,505.1573284638966
1535.4242569288724,475.5974342058828
1537.7108590652758,459.5014596741138
1540.2931134375524,457.70647799248565
1551.9685608357795,439.193668803112
1550.4350994974684,458.6858313026662
1549.5618349110075,587.3258449088065
1540.722670444121,641.6379226300218
1526.0473288553842,647.0307731721283
1532.6266095435299,627.3230647000864
1537.5017446733796,622.1047881282158
1546.0811510124795,604.4966102140187
1547.4029249593095,567.5734424143861
1553.8829465938059,556.7372254463368
1557.2044384314472,538.1534011965599
1560.5543541665027,551.4701512921699
1564.2078631116278,541.3843574285858
1566.3610800825406,497.36929002910784
1559.5502363258795,515.3135367308055
1563.1973575956788,642.2132761456573
1563.6935519655412,714.9481642306598
1542.443163310319,706.6114576148655
1542.5156805175511,695.6746655654475
1540.9113687970173,700.0290007270771
1544.270877129751,693.4178697074008
1543.450633865016,688.8284900908328
1540.0210623441444,678.3561141571347
1541.2365734928742,663.3742489667429
1542.4425756336839,645.816277910112
1543.525154034573,624.9040807642467
1534.944306953342,603.3609574725413
1527.4833956522432,588.6257046347808
1522.6406459393338,577.857592848396
1523.6313732171072,576.3408264378231
1520.8105078046865,565.0250605282274
1514.5016392415541,572.3682483035013
1507.3050036522006,664.5687640449245
1504.1166258077953,718.1810113460397
1512.8997055543302,704.8555886803279
1524.6625055171562,683.1871677372872
1513.083490260181,688.623131938425
1530.6589471581374,643.3619844893806
1543.3181224567304,623.4635492853286
1540.2144100787718,579.6228512805776
1525.3946015615595,555.9991757051348
1519.916745916645,545.0390441133583
1500.3188336919839,536.9120557607971
1506.0290942433353,507.0256605153919
1499.7978989160968,492.9756789011436
1485.4508968663981,488.6906246358032
1473.4088621896324,496.91883104180636
1458.5948276686836,489.50431851471126
1454.4387687503697,635.9084912075785
1427.5852361303837,744.5137392601443
1373.4785661649917,805.5078187858817
1355.5836951493723,787.468930900231
1340.3169908792195,761.6880740585908
1343.4473292852254,730.8994526580286
1332.6996022591866,697.1825216722506
1337.292834022367,672.6293795281814
1328.388161329493,630.1840999019835
1317.0881218849167,615.12463032358
1335.896944159531,573.4296303180812
1360.8477719756638,558.5858324639256
1336.285810480655,624.517196202784
1341.8252265448198,752.3018969013415
1332.743291255034,818.0585869549926
1340.8959649276633,806.9237412854641
1362.9236059660618,780.3048962698283
1373.0095768971428,751.7936164869946
1385.787041311016,708.2427738836859
1406.380979018923,707.4663810890706
1408.5674579211095,689.7980990729534
1409.068889504173,661.8190174405798
1415.6246710037149,654.5149339497368
1426.843931343533,641.581533361615
1432.8220936959387,628.643205880387
1446.352731705394,613.3283474898202
1440.4877763492977,585.7295144205901
1431.8720088673288,628.7765902184586
1437.4149352396958,724.0795472152931
1425.251580841701,780.7239294790638
1435.7095172415015,760.1585939126805
1440.3377578403679,741.3498279874132
1461.5777122154175,704.0416622310764
1484.5114967122367,662.5085553961777
1484.8944820063407,633.1775834880054
1488.4535012696206,588.2890665098026
1485.707458641789,550.456455483925
1486.5473347816646,544.0930664257895
1466.1758250703797,535.3352488829404
1465.246353149627,526.5133898528208
1462.2634579425744,519.9209356712574
1470.824351656455,509.5932476141056
1470.4924008991313,615.4809805789348
1448.4344712788118,740.1512801544962
1454.584876299427,755.6086059494256
1455.0123133010236,753.5659668516752
1461.8393148044765,744.8118352876659
1464.99010164093,721.2123003628058
1458.2963304691862,738.3080484063559
1464.0488833024199,723.3634710422734
1472.6165371043976,718.4967569378839
1495.5528744641867,669.1518915312591
1507.9232007817598,623.9753672845227
1519.2504548440902,608.8311206942965
1516.156493629508,616.1215048005856
1505.0837782475323,599.7203002656016
1508.8796700605128,613.0816990793583
1510.8702421258242,625.0646245881368
1501.4434913463356,632.8950674923634
1502.8588321074644,608.931782344083
1508.4842059549164,600.7886287930327
1506.309438682389,605.2254065419121
1516.696641933914,598.6571911673368
1524.7267318645474,583.539761121243
1516.5946577248014,570.5727588075305
1507.7869730840853,558.9251690544945
1499.763063923646,528.1764380488661
1493.0562758018987,533.6217437463974
1480.6400897566705,529.5044865685348
1487.588432085951,539.4616243147705
1491.0785663252864,521.9573452561638
1496.022772472221,546.0194501500557
1488.5546473232607,547.0916837725351
1493.0874398108801,535.4203208150611
1485.7086684042208,547.4358738473321
1447.0456365372286,631.6806004390922
1428.3561555987742,667.5910921283321
1427.0171931176037,666.6241695270597
1419.289854205486,645.9905034950632
1421.3295915741837,650.1817482938427
1429.0638304304648,630.3158539663372
1350.991398301706,776.2472300703341
1252.9506320430253,928.8461418926513
1162.2536243631976,1032.1186879286117
